productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000NV9LHE,"Aquaphor Baby Healing Ointment, 3 oz (85 g) (Pack of 3)",A1E1UV2RZ753FT,2/2,4.0,1182816000,"This product is great for eczema. This is the best lotion that I've found for my son's eczema. I hate the way it feels (sticky), but it works wonders.",baby products,bathing skin care,skin care
B00095LIP2,Mustela Stelatopia Moisturizing Cream 6.7 ounces,A1IHWXG6H5WJYZ,1/1,5.0,1273795200,Someone first recommended this moisturizing cream to me after I had a slight allergic reaction to latex. The irritation to my skin went away quickly.I couldn't believe how soft it made my hands and feet and quickly fell in love with it.My niece has had eczema ever since she was a little baby so I tried some of this cream on her. It works better than anything else they have ever used before.This is one product you will be glad to have spent the extra money on. You will not be disappointed.,baby products,bathing skin care,skin care
B000G62ESY,"Gentle Naturals Baby Eczema Cream, Fragrance Free, 4 oz.",A1C760KGFSRI6F,12/12,4.0,1220486400,"Our son, who's almost 1 1/2, has patches of eczema on his cheeks and the backs of his knees. We tried a hydrocortisone cream, as his doctor suggested -- it worked (temporarily) on his legs but not at all on his face.I grabbed this cream on a whim while at the store one day. It works like magic! After just a couple of days, my little guy's cheeks and legs were totally soft and not red or irritated-looking at all. They stay that way, too, as long as we remember to put the cream on every day.The only reason I'm not giving this five stars is because it does contain parabens, which I like to avoid in the products I use on my son.",baby products,bathing skin care,skin care
B000FTUXMQ,"Jason Earth's Best Baby Care Lavender Tear-Free 2-in-1 Shampoo & Body Wash, 8.5-Ounce Bottles (Pack of 3)",A1NQPFDB5J94NT,3/4,3.0,1166659200,"I bought this because hubby wanted 'real' baby shampoo/wash and I wanted something organic and natural as possible. I like the flip-top. It pops up at the touch of a button. I don't like the long list of ingredients - it still has some chemicals thrown in, like sodium benzoate. It does clean baby, and his hair smells nice. I have since learned that organic liquid castille soap (like Dr. Bronner's baby castille soap) is fine for hair and body. I put some in a liquid soap 'foaming' bottle with some jojoba oil for conditioning & I use that for shampoo. You can google recipes for homemade shampoo using castille soap. You can also use melted coconut butter or flax oil to condition your hair (sounds silly, but it works great!) Be sure to use only a little bit of coconut butter before washing your hair (yes, condition before washing, not after) and use only a small amount - it goes a long way.",baby products,bathing skin care,skin care
B000Q6B7A0,California Baby Super-sensitive Everyday Lotion,A87H70MIXZOR8,1/1,5.0,1208736000,We are a big fan of most of the CB products. I like this one for the baby for everyday use for his eczema and dry skin. I even use it on his face and am not worried about getting it in his mouth or on his hands. I would recommend this product.,baby products,bathing skin care,skin care
B000GCJLU2,Desitin Rapid Relief Creamy,A1EOL1UNHCQ2OK,1/1,5.0,1319760000,My baby has very sensitive skin and gets a diaper rash every couple of days. I have used other creams but keep coming back to this one. I have been using this on her ever since she was a new born and she is eight months old now. It is gentle enough to use after every diaper change yet effective enough to handle bad rashes. I use it both as a rash preventive measure and for healing. I also use it on her skin and on my own for chronic dry areas. I love the fragrance too.,baby products,bathing skin care,skin care
B000056J8B,"Desitin Rapid Relief Creamy Ointment, 4-Ounce Tubes (Pack of 6)",ALDAF4VVLFRHP,0/0,5.0,1328227200,"Fortunately my daughter doesn't get to many diaper rashes, but when she does, this works well. When my daughter gets a diaper rash, she gets the ones that are hard to get rid of, so it might take a few treatments to fully get rid of it, but this product definately helps brings relief each time I use it on her.",baby products,bathing skin care,skin care
B0000537D6,"California Baby Diaper Rash Cream, Calming, 2.9 oz Tube",A9Q1HT23HQCZC,0/0,5.0,1303344000,"I love this product! Anytime my daughter had any irritation at all, I used this and it took care of it right away. Smells a teeny bit medicinal, but I came to kind of like the smell. Sort of a clean smell. Great product!",baby products,bathing skin care,skin care
B00021D1GC,Mustela PhysiObebe,AAE1MQR4G60GX,0/0,5.0,1295308800,"I initially used this stuff when my baby was a newborn to wash his body. Now it's great for cleaning baby's face and hands. When my baby had a terrible diaper rash with antibiotics, the regular diaper wipes that he had were burning his tushy, so I used cotton balls dipped in this stuff to clean his diaper area. Unlike diaper wipes, this stuff did not burn at all and cleaned really well!!! Smells very nice too!",baby products,bathing skin care,skin care
B000056JOM,Johnson & Johnson Johnsons Baby Oil Gel With Aloe Vitamin E,A2EIF3UVEMYCT4,2/2,1.0,1277510400,"I just want to say ""thank you all for posting reviews about this product!"" You saved me from paying a Doctor's visit. I used this product for two weeks and got a rash all over my body, didn't know what causing it till I googled ""Johnson's baby oil"" ... Never had a rash or a skin allergy in my life, can't believe that Johnson made this...",baby products,bathing skin care,skin care
B000056J7M,"Johnson's Baby Lotion, 15-Ounce Bottle",A13C1XKZDUZP5T,0/0,5.0,1339372800,"i got this because we was using the little bottles that friends give us, boy this save me alot trouble, i was happy that i got 2 packs for the price of one, this retailer know how to make us happy, and my son loves it because he smiles and falls a sleep every time we put it on him",baby products,bathing skin care,skin care
B000GCL3JO,Johnsons Baby Bedtime Lotion - 15 oz,A30Z8FNRTAS4RE,0/0,5.0,1282435200,"I love the smell of lavender, and had recently spent over $30 on a lavender/honey body mist to spray on before bedtime to help me unwind for the day (a tiny bottle). I actually saw this Johnsons product at Rite-Aid and bought it there. Not only does it smell great, but I fell asleep very quickly... the smell is extremely soothing and light. It also lasts for several hours. My new favorite nighttime/after bath lotion!! For $5, it can't be beat.",baby products,bathing skin care,skin care
B000NV9LHE,"Aquaphor Baby Healing Ointment, 3 oz (85 g) (Pack of 3)",A3M7DV79N41DYM,1/1,5.0,1239494400,"Use this product sparingly or your child will glisten :) Good for very dry or chapped skin. I've noticed it does help prevent diaper rash, but not help get rid of it (desitin is still #1 choice for that). It also helps with mild ezcema.Great product all around and the ingredients aren't too alarming either.",baby products,bathing skin care,skin care
B00005BRE0,Aquaphor Healing Ointment,A3XXX8NSUTRDU,1/1,5.0,1285718400,"Alright, so I've had an infected nose piercing for awhile, I was even using stuff my boyfriend got recommended from his doctor, for piercings specifically, and it wasn't really cutting it. While at the hospital, my mom grabbed some Aquaphor and gave it to me. After about two days of actually applying the ointment, the infection started going down a very noticeable amount. Give or take a day or so and it'll probably be healed. I don't review products often, but this stuff rocks.",baby products,bathing skin care,skin care
B000083JTI,Newborn & Infant Double Headrest - PINK,unknown,4/5,5.0,1090108800,"WHEN I HAD MY SON, 6 YEARS AGO, THE ONLY HEAD REST WAS A BLANKET, AND WHEN I HAD MY LITTLE GIRL, YOU HAD TO TAKE THE CAR SEAT APART TO PUT THE BELT IN THE HOLES, SO THE LITTLE VELCRO OPENINGS ARE A GREAT ADDITION, AND I LOVE THIS PRODUCT. I USE IT IN THE CAR SEAT, THE SWING, THE BOUNCER, AND ANY WHERE ELSE SHE NEEDS HER HEAD TO BE HELD STILL. EVEN THOUGH IT DOESN'T COME WITH DIRECTIONS, IT DOESN'T TAKE A GENIUS TO FIGURE IT OUT, IT IS REALLY SIMPLE.",baby products,safety,sleep positioners
B00007B76C,Inclined to Sleep,A2BQB88MIBPWGN,2/3,3.0,1097193600,"DD sinks right into the foam and she's only 2 1/2 weeks old! I'm not using this anymore as of today, it's just way too cheaply made. I'm actually afraid she'll smother in it, because it's so soft and cushy.",baby products,safety,sleep positioners
B00009K2YU,"Boppy Noggin NEST Head Support, Denim",A2ZCH8P319VSIH,3/3,5.0,1121817600,"This product works well. My daughter was developing a flat spot on her head so I purchased this item. After only a few days of using it, the flat spot rounded out. It works great!",baby products,safety,sleep positioners
B00067AUP2,"Dexbaby Safe Lift Universal Crib Wedge, White",A37AWKL72QG43,0/0,5.0,1318118400,This helped my granchild stay in the crib and sleep longer. I think she was much happier not being flat on her back.,baby products,safety,sleep positioners
B00012CHFI,The First Years Close and Secure Sleeper,A7PV0VBKLL3N6,1/1,4.0,1242259200,"Like other customers, I found this product to be very useful. My son has been sleeping in it since the day he arrived home from the hospital. He felt really comfortable sleeping in it, which made it so nice when we travelled because he felt right at home sleeping in this co-sleeper. This product is also just the right size for our king-size bed (it will feel really cramped in a queen-size bed). It is definitely a must for breastfeeding moms, because it feels really nice to have the baby in bed without worrying about rolling over him. I give it a four because I am dissappointed that the foot stopper is not removable. After only 8 weeks, my son has outgrown the bed. I ended up doing a little TLC and took the inner plastic frame from the foot stopper so that he can continue sleeping in it, but I truly wish that the manufacturer makes a removable foot stopper for bigger/longer babies.",baby products,safety,sleep positioners
B000K66EBI,Summer Infant Cradler - Pink,A2C758IBCV3X61,0/1,1.0,1309824000,"My husband and I bought this for our 5-month-old daughter. She is a great car sleeper; however, once she's asleep in the car, her head falls forward, and her chin hits the buckle in front of her. This leaves indent marks in her chin, but more-so, we're worried about how uncomfortable she seems and the possibility that this slumped over position could either physically harm her or even suffocate her. The head support that came with her Graco SnugRide did virtually nothing for her, so we bought the Kiddopotamus & Co. Cradler Adjustable Head Support because the packaging claimed to prevent an infant's head from falling forward. NOPE! We've had this on our daughter's infant carrier for 2 weeks now, and her head still falls forward each time she falls asleep in the car. She still wakes up cranky and screaming, and when she tries to right her own head, she can't because the Cradler falls out of place once your child's head falls forward. The concept behind this product is a great idea, but the product itself just doesn't work.",baby products,safety,sleep positioners
B00012CHFI,The First Years Close and Secure Sleeper,A2F5SLDUNI0N6G,19/19,2.0,1158451200,"I bought this bed so that our baby could co-sleep with us. The top of the bed is very well constructed - it has a firm, secure edge around baby. The bottom half of the bed is simply some flimsy mesh and a small footrest. Simply put, this bed does not keep baby inside!! Even a newborn! Every time I would come to check on my baby, she would have slid halfway down, and her legs were hanging out the side. I do not recommend this product for use in an adult bed.That being said, I do use it with a sleep positioner in her cradle (where she is sleeping all the time now, at 5 months). She is very close to growing out of it, so we will then transition her to a full-size crib.",baby products,safety,sleep positioners
B00067AUP2,"Dexbaby Safe Lift Universal Crib Wedge, White",A3N9L7XTHM6FDZ,7/16,1.0,1304985600,i did not get this product from this website but a similar item was given to me as a present Thank goodness i didn't use it because it was recalled. Babies were rolling over and suffocating. Just wanted to pass on the warning,baby products,safety,sleep positioners
B00007B76C,Inclined to Sleep,A33UX0L37MX51B,1/2,3.0,1097539200,"My 2 month old was just diagnosed with having reflux. The Dr. reccomended that she sleep at an incline to help keep the acid down in her stomach, and that this could help reduce spitting up. I did like that this sleeper was very soft but the mesh at the head was kind of rough so I put a cloth diaper there. The first night she seemed to sleep well until she woke up crying because her head slid off the top. (unlike other users that that had babies slide to th bottom. Although this doesn't happen every night. I will continue to use this but may end up getting the wedge that just goes under the entire mattress.",baby products,safety,sleep positioners
B00012CHFI,The First Years Close and Secure Sleeper,A1ND7Q9MSZIEDB,2/2,4.0,1181433600,I loved this little in bed bed ! I was great for me to have my new born daughter close to me so that I could know she was safe - especialy after she stopped breathing during a nap at a month old - I slept so much better knowing I could turn on the little night light ans see her chest rise and fall - and she slept great to ! As a breast feeding mom not having to get out of bed to nurse was great. I gave 4 stars instead of 5 because she was able to get out of the bottom when she started pushing on her belly very easily .,baby products,safety,sleep positioners
B00012CHFI,The First Years Close and Secure Sleeper,AU6WB49TQFMHQ,2/2,2.0,1318636800,"My daughter is 2 months old and already too tall for this. Why couldn't this be longer? What a waste. Also, though it is installed correctly, it always seems like she is on a slant, with her feet end higher than her head. I adjust it and it appears flat, but it still seems tilted. I removed the mattress cushion and this improved. Still not wild about this thing for the price. I did not realize that I would only be able to use this a couple of months.",baby products,safety,sleep positioners
B00007B76C,Inclined to Sleep,A22LA29A9NXTZU,3/3,5.0,1101427200,"I have no problems using this item with my son. It's in his crib. I place him on it with his arms above the wedges and a blanket at his waist and tuck the sides of the blanket under the positioner. No sliding up or down. No blanket over his face. No wedges coming off. I also use this when he is in our bed. I also use a receiving blanket directly on the positioner before I lay him on it. And if your wedges don't stick, try turning it over and applying the wedges to the other side.",baby products,safety,sleep positioners
B00007B76C,Inclined to Sleep,A2Z00D4ZDVZELK,6/6,5.0,1138147200,"My New Born sleeps all night on this. 6-7 hours no waking up! Heaven Sent!! She is a mover so she started to skid sometimes, so I folded a flannel receiving blanket to match the height of the bottom area and no more skidding. Have not had any spit up accidents on this either. Since her head is elevated slightly her head is not hanging way over her shoulder when she is on her side. I only have one so I use it in her crib, her playyard, my bed and in her rocking chair. The vibrating rocking chairs don't have support for babies back and neck so this keeps her in place. I Highly recommend this product!",baby products,safety,sleep positioners
B00012CHFI,The First Years Close and Secure Sleeper,A1VIYHSXD6DXLW,1/1,3.0,1213660800,There are some great things about this product and not so great things. First the product was great for traveling as it folded up into a nice size. The night light was the perfect amount of light as it was bright enough to see while nursing but not to bright as to wake up my husband. The down side to this product is the size. My child out grew it by around 5 weeks as he grew just too long so we didn't get a lot of use out of it. The other down size is that we have a queen bed. It was very tight having this in the bed. We barely had room to move around and slept on our side because basically all the room we have.,baby products,safety,sleep positioners
B00012CHFI,The First Years Close and Secure Sleeper,A3TQ8LYLCJM4DU,0/0,4.0,1252972800,I like it but I could only use it a few times because my son grew out of it to fast,baby products,safety,sleep positioners
B00007B76C,Inclined to Sleep,ATP8MLRP3Z5NF,4/4,1.0,1099699200,"I work with a lot of newborns in private homes, and have used this positioner quite a few times. I now refuse to work with it. I have seen many babies work their way UP the wedge, and then their head falls off the top of it. This seems very dangerous (if not uncomforatble) to me! If you want a wedge because of tummy troubles, reflux, etc. get a wedge that goes under the mattress or under the sheet, or better yet, just put a thick pillow under the mattress.",baby products,safety,sleep positioners
B00007B76C,Inclined to Sleep,A30TEYUKS1VHKL,6/6,4.0,1126051200,"I only found this useful for about the first month. But when you're a new mother, the thought of something tragic happening because he wasn't on his back was enough for me to buy it. It also gave some extra cushion too. It looked a bit cozier than the flat bassinet bottom. However, looking back I think he would have been ok without it. Newborns don't move very much anyway when they're all bundled up.",baby products,safety,sleep positioners
B000JWGO0O,Source Naturals L-Tryptophan 500mg,A114CXXSCM9G27,3/3,5.0,1326672000,Source Naturals L-Trptopan 500 mg. capsules were recommended by my doctor for a peaceful night sleep. At first I thought a natural product - impossible - not strong enough. I was very wrong. I take 3 or 4 capsules a night - and wake up feeling fully refresh and ready to start my day.I highly recommend this product.,health personal care,health care,sleep snoring
B0006BKN5K,Escape Travel Sleep Mask with Carry Pouch - Night,A18V1BRBGN1ZRW,28/30,5.0,1131408000,The pictures do not show that this mask has eye pockets which makes it more comfortable than the flat kind.,health personal care,health care,sleep snoring
B000LPZ8HY,"Sleep MD-Iovate Natural Sleep Formula, 60ct (2 Pack)",A3CXJOJ05JDP5O,1/2,1.0,1232582400,"I did not like this product at all. It did not help me fall asleep any faster than usual. When I did fall asleep, I kept waking up every hour or so. Then I kept having nightmares, which are something I almost never get. I woke up feeling like my head was cloudy and had wild mood swings for the first part of my day.",health personal care,health care,sleep snoring
B000CCI4YU,"Dream Essentials Sweet Dreams Contoured Sleep Mask with Earplugs and Carry Pouch, Black",A3URA00M40RXIC,9/9,3.0,1221696000,"Hey, I would of given this a 4, but it seems to be quite overrated.I only say that because *You Can Still See Light! (at the bottom of your nose)I've tried several sleep mask, and the only ones that I've seen that gives you 100% complete black out, are the Tempurpedic or Memory Foam ones...The good part about this sleep mask, over the Tempurpedic one is that is very light... it'll be more gentle on your face. Also the light that gets through is 70-80% cured if you closed your eyes...",health personal care,health care,sleep snoring
B00023ZZ5U,Natrol (incl Laci Le Beau Teas) Natrol Melatonin,A2V7VGMR7WP1R2,1/3,4.0,1190764800,"Mayb 3mg, is too much for me.. I didn't sleep very well with the 3 mg pill, the divided into 4 pieces, and is ok.",health personal care,health care,sleep snoring
B000JWGO0O,Source Naturals L-Tryptophan 500mg,A2574T89YWTW89,7/8,4.0,1318896000,"I like the product, it's easy to take and very effective. Since tryptophan is an essential building block of serotonin and not a serotonin supplement it allows a natural and seamless delivery. Interestingly it also goes well with the bodies natural schedule, meaning, during the day it gives you a boost and in the evening it helps you wind down and have a peaceful sleep. In short it's a great product that I would recommend, take as directed and you'll get a positive outcome. On a side note, I actually bought this product to help me manage OCD which can be caused in part by a lack of serotonin in the brain. Serotonin is an essential neurotransmitter without it the brain can get ""stuck"" in certain states thus creating compulsive and hyperactive behavior. Lack of serotonin is also associated with depression in it's various forms, also a struggle for me. So finding a natural aid has been a blessing.",health personal care,health care,sleep snoring
B0006BKN5K,Escape Travel Sleep Mask with Carry Pouch - Night,A17VS7A264Z6UC,21/21,5.0,1179360000,"I've had 3 masks before this one, the last one a Ciccia Bella which I thought was pretty good. I was going to replace that one, but bought the Escape instead because I liked all the details given on the Dream Essentials website. I sleep on my side tending to rub my face on the pillow to settle, and the mask doesn't shift. It feels very comfortable on my head, not too hot or bulky (unlike a fleece one I had!! what was the mfr. thinking?)and my sleep is definitely deeper. Agree with the other reviewer that what you can't see in the photo is an indentation for your eyes, so that you never feel any pressure on your eyes from the mask. The only issue I had was a headache the first morning after I wore it which I think may be due to the fabric sizing used; I recommend washing before use.",health personal care,health care,sleep snoring
B0001APV44,Nozovent Anti-Snore 2 Box,A559H1GV6XL3X,11/11,5.0,1208908800,"This hurts at first as others said, but after about a week of breakin I got used to them. I was able to stop using Afrin multiple times per week to keep my sinuses open. I suffer from sleep apnea, but this has had the desired effect. Just wish they'd always stay in my nose all night, they pop out sometimes and they are hard to find in the bedding.",health personal care,health care,sleep snoring
B00081NF3K,"HoMedics Micropedic Therapy Pillow, Standard Size (15 x 22 inch), 1 pillow",A39M4HVC3G7O88,3/4,5.0,1151712000,"I have neck and back problems and have purchased many different kinds of pillows over the years. None of them worked for more than a few weeks. The morning headaches, neck pain, and numbness in my arms was painful. I would toss and turn trying to get comfortable and wake up exhausted.The first night I used this pillow I was able to sleep all night and did not wake up with a headache, stiff neck or and numb arms. The nights of tossing and turning trying to get comfortable are over. Thank you, HoMedics for this wonderful pillow.",health personal care,health care,sleep snoring
B0001APYYQ,"Source Naturals Melatonin 2.5mg, Peppermint",A359J6DTGWHXT9,0/0,5.0,1319068800,"My boyfriend and I are work-a-holics. We truly believe in work hard and play harder, however sometimes we (me more-so then him), have a hard time turning our brains off. We take a pill at night, and it doesn't make us feel like we're zombies. It makes us feel",health personal care,health care,sleep snoring
B000CCI4YU,"Dream Essentials Sweet Dreams Contoured Sleep Mask with Earplugs and Carry Pouch, Black",A1ILLLCRJKK56Y,1/1,5.0,1337644800,"I love these because they are contoured to allow one's eyeballs to move freely, and they are soft which causes them to leave no indentation lines on one's forehead or cheeks. I bought several since, being soft, they will wear out sooner than some of the firmer contoured sleep masks.",health personal care,health care,sleep snoring
B000MPQDMW,Schiff Melatonin Plus with Theanine and Vitamin B6 - 300 ct.,AWPPXMXN0KD5S,0/0,5.0,1315785600,I have to say that this Melatonin is amazing. Since i started taking it I am sleeping very well and I wake up with no side effects feeling great and ready for another day ! If you have sleeping problems this is your thing. Also combine with a good diet ( healthy ) and exercise that you will see great results.,health personal care,health care,sleep snoring
B000BW1TRA,Amazon.com,A1WQVNUBR898UL,2/2,4.0,1296604800,"This mask feels GREAT on my face, and I use it often at home when I'm having trouble sleeping. However, I really wish they'd redesign the strap. It's two velcro bands that connect in the middle, which makes it more akward to sleep my back due to the thickness of the two straps + velcro combined in the back. It also makes it more diffult to make minor tension adjustments, and loud when I open up the strap to make adjustments (which annoys my wife). It would be better with a simple flat tensioning device in the back, or one on either side near the temple.",health personal care,health care,sleep snoring
B0001APV44,Nozovent Anti-Snore 2 Box,AOI7VA3L4OCDA,0/0,5.0,1334793600,"I notice a difference from when I'm using this and not using it. I wake up refreshed, relaxed when I'm using it and I wake up with a dry mouth--you know why if you suffer from apnea-- when I don't. So I'll be buying more of these in order to have one around always.",health personal care,health care,sleep snoring
B00024CMCI,Herbs For Kids Valerian Super Calm Alcohol-Free,A2ADFWBQVFTK85,0/0,4.0,1337558400,"My 7 year old granddaughter was having trouble concentrating in class and doing her homework. We purchased these drops to try and help her to be able to focus better. It was promptly shipped and arrived as ordered. It has a peculiar smell, but she doesn't seem to mind.It does seem like she is better focused by taking them. We also combined the drops with coldwater fish oil.",health personal care,health care,sleep snoring
B000053136,Melatonin 2.5 mg (Liquid) by Natrol,A3FTUB6G4RYJJQ,0/0,4.0,1314835200,"The Melatonin seems to be quite effective in making me sleep better. My sleep doctor recommends to take only 0.5 mg at about midnight. This dose is about 0.5 ml, which is very hard to measure accurately with the measuring cup provided. I also feel that the sugar content is too high - even though it makes it taste good, particularly for a borderline diabetic.",health personal care,health care,sleep snoring
B000CCI4YU,"Dream Essentials Sweet Dreams Contoured Sleep Mask with Earplugs and Carry Pouch, Black",A2GBFSO2QLXMVP,2/2,3.0,1249084800,"The mask is comfortable and true to the product description your eyes don't feel a thing. It also has a velcro in the back of the strap which must be so that it can separate without choking you, because the velcro is too small for size adjustments.My major quibble with the mask is that it leaks in a lot of light around the nose area because of the contours. There is undoubtedly someone out there that this mask would fit and it would be a fantastic product for that single person. Unfortunately, that person is not me, nor is it my girlfriend.",health personal care,health care,sleep snoring
B0001APV44,Nozovent Anti-Snore 2 Box,AJYIMTCW7R1K1,0/0,4.0,1334620800,"I was thinking of inventing something like this because I didn't know it existed! I have a terrible deviated septum and a nostril that is almost closed when breathing. I think this device really helps me get some better sleep! Yes, it's a little weird putting that thing in your nose and it takes a little getting used to but I think it's a great improvement to my breathing. I like it better than the other one listed in this grouping. The other one that looks like a mini Suzanne Somers butt master, I bought ""that one"" also and it keeps shooting out of my nose.",health personal care,health care,sleep snoring
B000FKLMIY,Breathe Right Snore Relief Throat Spray 2 fl oz (59 ml),AXIEOO8RV989N,0/0,5.0,1297209600,"I was so upset and disappointed to find out that Breathe Right had discontinued their Snore Relief spray. It's the ONLY thing that stops my husband's snoring. It saved my marriage (and sanity) and I don't know how I'm going to ever get any sleep again without it. When I could no longer find it at the store, I was thrilled to find it available through a clearing warehouse via Amazon, so we bought a year's worth. But when it runs out, I don't know what I'm going to do. The only similar spray available is a homeopathic one that (A) doesn't work and (B) my husband says tastes awful. I just want Breathe Right to start making it again!",health personal care,health care,sleep snoring
B000PTZ93Y,"Nasoclear Night Formula, 60 sprays, 30 applications0.3-Ounce Bottle",A2DWME5OU6GIBP,2/2,5.0,1323302400,"I discovered this product a while ago and it is amazing how fast it opens my nasal passages without stinging!And for me, Clearer sinuses mean a better, quieter night's sleep. The pre-metered doses means that you won't use too much and that make this a great value.",health personal care,health care,sleep snoring
B000G6218C,Noise Putty Large,A38Y6NKKDKTMD0,0/3,1.0,1168819200,The only noise this putty makes is the ones you hear when you're attempting to stuff it back into the cannister. Not what I had expected-very unhappy with product,toys games,novelty gag toys,slime putty toys
B000LJGW52,Carrera Exclusive Custom Rods Slot Car Set - 1:24 Scale,A37HA09HNVQ89U,2/3,5.0,1281398400,"the track is much larger than expected,but really sturdy.i have had smaller tracks when i was younger,this set is a whole new world of racing.the cars have mid and rear magnets that can be adjusted for sliding.cars have neon lights in front,and rear brake lights(very nice).cars are super detailed,i like the large scale,i couldn`t beat amazon`s price,worth the money!!!",toys games,hobbies,slot cars
B00004YSZL,Life-like #9503 Speedway Showdown Ho Slot Car Set,A35ZT8Y6O6SLLB,6/6,5.0,1105056000,This was the highlight of the Christmas gifts for the kids...it was easy to assemble and a lot of fun for all. The cars stayed on the track amazingly well and were very fast. The track is a bit small but can be added to.,toys games,hobbies,slot cars
B000MQTP58,Disney Pixar Cars Kid's Slumber Pal Nap Mat & Pillow Blue,A17SCTS6QNIUMC,8/8,2.0,1200355200,I thought this was cute and would be functional for my son to use at daycare. I knew it was going to be thin but the bottom is made poorly as well. I was not happy that the pillow part is not machine washable; it is spot clean only. I thought for the price I was getting a decent deal with a character my son likes. Most places that sell sleep mats are much higher but now I wish I would have paid the extra money to have something made better.,toys games,sports outdoor play,slumber bags
B000096QZ3,Wiggles Slumber Bag,unknown,19/19,5.0,1064275200,"I bought this sleeping bag for my three year old and he loves it. Unfortunately, the stitching is weak and is starting to come apart after only a couple of days. If I returned it he would be heartbroken, so I'll have to keep it.",toys games,sports outdoor play,slumber bags
B000NBCRW0,TarGard Disposable Filters - Bulk Economy Pack (100 Per Pack),A9DKM7AZCAIE6,3/3,5.0,1319500800,"I am so happy to have found these on Amazon! I used to buy them in a local store, but they stopped carrying them, and I have not been able to find them since. I have breathing issues (go figure, with the smoking, right?) Anyway, when I am able to use these, they help my breathing so much! Also cuts down on any coughing I do. It's actually kind of gross when you see the amount of tar that collects in the filters. To think, that's what I am usually breathing in. But for anybody who has tried to stop smoking but can't, or anyone who just doesn't want to quit, these are a great tool to help limit some of the nasty stuff we're breathing in. I absolutely recommend this product for anyone who smokes cigarettes. I will add as a sidenote, if you smoke the ""skinny"" cigarettes, they will fall right out of the filter. The end is made to hold an averaged-sized cigarette.",health personal care,health care,smoking cessation
B000NBK0I8,TarGard Permanent Filter System,AMFDNFKKOPNDV,2/2,5.0,1327708800,"I have been using this for about 2 to 3 weeks now.. i can tell u it is amazing at how much tar is contained in this gadget. i have even used filtered cigars with this and seems more tar is obtained than a cigarette. i only use it during break at work or when i'm out drinking with friends.. i am technically a social smoker, but i would recommend this to anyone who smokes more or less than me.. The only problem is of course the smell of it when it is full of tar.. i would highly recommend using isoprophyl alcohol. Not the rubbing kind, the kind you might find at a chemical store. Just leave it in a cup to soak overnight and if you did purchase the brushes, they would help but u can pretty much use anything really. i would also recommend rubber gloves so nothing gets on your hands.. for me to get rid of the smell, i used fabreeze spray.. i really don't know when to replace the o-rings.. but i would change it when its up to the smoker.. other than the cleaning, i enjoy using the targard filter. thank you for your time.. and if you do purchase this, do enjoy using it..",health personal care,health care,smoking cessation
B000ATV8ZM,Commit Lozenges,unknown,31/32,5.0,1078617600,I've smoked for over 30 years and now I am using commit lozenges to quit smoking. They really work. Whenever I want a cigarette I just suck on a lozenge instead and the desire for a cigarette goes away. I use the lozenge and QuitNet.com for a support group. I have now been quit for 11 months and I'm a smoker who no one thought would ever be able to quit. Give them an honest try you might be pleasantly surprised by how much they help you quit smoking.,health personal care,health care,smoking cessation
B00028I2FU,Nic-Out Filters For Cigarette Smokers,A1I7110J3IM9DZ,0/0,5.0,1340841600,great price wonderful product .... shipping fast ordering was easy as pie ..... tho to save money you can buy these at most local gas and or liquor stations ...but they have been a BIG help ...my breathing has gotten better,health personal care,health care,smoking cessation
B0009Y6KIS,Nicorette Gum,AVV1BXGZD2K2W,2/3,2.0,1231200000,Works to curb craving HOWEVER the coating on the gum is quite hard and the gum gets stiff. I prefer the 'store brand' version. The gum is longer lasting and the texture is better.,health personal care,health care,smoking cessation
B000ATV8ZM,Commit Lozenges,A2PDAT5MVMN326,1/1,5.0,1289865600,"Smoked for over 50 years. Decided time to quit....Bought Commit lozenges, and haven't looked back. No cravings, and I didn't think anyone could quit 'cold turkey', especially me. First purchase was a 4 mg. box bought on sale at my local store. Then began my orders through Amazon for 2 mg. box. Didn't note the day I stopped smoking [no anniversary dates to talk about], just remember it was last week of June or first week of July. As of the date of this writing it has been about four and a half months WOW!!!, and still no problems.",health personal care,health care,smoking cessation
B000ATV8ZM,Commit Lozenges,A2Q0OMPSCQ008M,11/11,4.0,1150243200,"I have been smoking for twelve years, about a pack a day. I have tried quitting 7-8 times with no long term success. The patches make me feel horrible, the gums make my jaw ache, and the Wellbutrin caused me seizure (don't try it if you are small)!Today I took my first Commit 4 mg Lozenges, so far it works very fast with no side effects. I only uses them when I really crave a ciggarette, and I'm detemine to really quit this time.UPDATE - It's April, 2008, and I'm still commited to Commit. At least I'm not destroying my lungs with smoke anymore. Will try to quit Commit by the end of the month. Good luck!!",health personal care,health care,smoking cessation
B00009PSYJ,Endit Smokeless Inhalers 2 ea,A3ZKO763XLGX9,9/9,1.0,1116806400,This funny looking thing is so weak-tasting that no amount of puffing is going to satisfy your taste for a cigarette.Save your money and don't buy this product.,health personal care,health care,smoking cessation
